participant_id,experiment,item,cond,presentation_order,literal_response,response,timestamp,english_first_language,country_of_birth
613b701e364fa985cac6c40b,color,4,bottom_left,1,Yes,corazon,2023-05-11 05:37:09,Sí,México
613b701e364fa985cac6c40b,color,1,top_left,2,Yes,cuadrado,2023-05-11 05:37:09,Sí,México
613b701e364fa985cac6c40b,color,3,top_right,3,No,rectangulo,2023-05-11 05:37:09,Sí,México
6075d10e3819fae797f0e3d6,color,3,bottom_left,0,Yes,circulo,2023-05-11 05:37:39,Sí,México
6075d10e3819fae797f0e3d6,color,2,top_left,1,Yes,rectangulo,2023-05-11 05:37:39,Sí,México
6075d10e3819fae797f0e3d6,color,1,bottom_right,2,No,triangulo,2023-05-11 05:37:39,Sí,México
6075d10e3819fae797f0e3d6,color,4,top_right,3,No,rectangulo,2023-05-11 05:37:39,Sí,México
6141375df579b5d078fe12dc,color,3,top_left,0,Yes,Estrella rosa ,2023-05-11 05:37:54,Sí,México
6141375df579b5d078fe12dc,color,4,bottom_right,1,No,Cruz morada,2023-05-11 05:37:54,Sí,México
6141375df579b5d078fe12dc,color,1,top_right,2,No,Sol café,2023-05-11 05:37:54,Sí,México
6141375df579b5d078fe12dc,color,2,bottom_left,3,Yes,Cuadrado rosa ,2023-05-11 05:37:54,Sí,México
614b5b07924743fe7d47983b,color,1,bottom_right,0,No,Triángulo rosa,2023-05-11 05:38:15,Sí,México
614b5b07924743fe7d47983b,color,2,top_left,1,Yes,Rectángulo rosa,2023-05-11 05:38:15,Sí,México
614b5b07924743fe7d47983b,color,3,top_right,2,No,Rectángulo amarillo,2023-05-11 05:38:15,Sí,México
614b5b07924743fe7d47983b,color,4,bottom_left,3,Yes,Corazón rojo,2023-05-11 05:38:15,Sí,México
5c0048442213be0001c2d579,color,4,bottom_left,0,Yes,Corazón,2023-05-11 05:38:18,Sí,México
5c0048442213be0001c2d579,color,3,top_right,1,No,Rectangulo,2023-05-11 05:38:18,Sí,México
5c0048442213be0001c2d579,color,1,bottom_right,2,No,Triangulo,2023-05-11 05:38:18,Sí,México
5c0048442213be0001c2d579,color,2,top_left,3,Yes,Rectangulo,2023-05-11 05:38:18,Sí,México
60f8ad596f73b24de783aab7,color,2,bottom_right,0,No,círculo,2023-05-11 05:38:42,Sí,México
60f8ad596f73b24de783aab7,color,1,top_right,1,No,sol,2023-05-11 05:38:42,Sí,México
60f8ad596f73b24de783aab7,color,4,bottom_left,2,Yes,corazón,2023-05-11 05:38:42,Sí,México
60f8ad596f73b24de783aab7,color,3,top_left,3,Yes,estrella,2023-05-11 05:38:42,Sí,México
613b7ff0e625773956bbe116,color,3,top_right,0,No,rectangulo amarillo,2023-05-11 05:38:46,Sí,México
